Washington,112.78607785892,100.28670227404,0.79425838059084,10–7,10,17,52.7,48.7,35.9,34.9,17,16.8,30.4,30.2,72,52.9,49.1,34.9,31.9,11.3,7.9,52.4,50.4,34.9,34.7,72.2,,,,2024,,,,-1.3962466120777,71.2,66.7
"Colorado St.",117.26245728598,97.883832145219,0.88867546774124,11–3,11,14,58,50.2,33,28.8,15.1,18.1,23.3,27.4,68.7,60.2,49.9,36.1,33.9,8.1,7.7,64,45.9,37.4,35.8,68.1,,,,2024,,,,1.9408165062383,75.9,73
"Indiana St.",117.21520287289,98.390920806047,0.88217865358433,13–3,13,16,61.1,48.6,36.5,28.3,17.4,17.5,23.1,25.7,72.9,60.2,48.9,41.3,32.1,4.2,12.4,59.1,37.4,49.7,32.6,73.1,,,,2024,,,,1.2590591748496,78.1,75.3
UMBC,101.51817952744,117.86914143413,0.15220930646187,4–13,4,17,52.2,52.2,23,29.9,18.5,14.3,26.6,31,75.6,50.7,53.8,36.5,32.7,7.3,7.7,43.1,45.2,36.1,33.5,75.9,,,,2024,,,,-10.413417467144,69.2,72.7
"Louisiana Monroe",93.628600281515,108.100868934,0.1607198226039,2–11,2,13,41.2,51.5,34.8,42.9,20,17.1,34.8,29,67.4,44.1,50.9,23.2,34.8,8.4,12,54.9,60.6,31.8,44.2,67.5,,,,2024,,,,-7.9966429179387,63.3,71.1
"The Citadel",101.20265942352,106.71272468751,0.35213293149741,5–9,5,14,50.4,50.8,31.7,19.2,17.3,14.4,28.5,25.4,65.7,49.3,51.5,35,33.1,8.2,12.4,42.9,54.4,34.4,38.9,65.5,,,,2024,,,,-6.4389638673555,72.7,74.5
Hofstra,106.70928723597,101.00181754492,0.65297711508369,7–9,7,16,54,50.6,20.8,29.5,16.1,17.7,22.7,30.6,67.8,55,48.8,35.2,35.4,10.9,8.2,54.7,54.4,47.3,42.8,67.8,,,,2024,,,,-4.692981461282,75.6,74.1
"UMass Lowell",103.65029702873,101.40454028055,0.56264548872143,9–4,9,13,49.4,46,36,26.2,19.4,16,33.5,26.4,71.2,51.3,48.8,29.8,27.1,10.4,8.6,42.8,42.2,28.5,34.6,70.5,,,,2024,,,,-1.8385616817223,73.2,70.8
"South Alabama",102.94889634052,107.70838341451,0.3729132317086,7–7,7,14,49.6,52,28.6,33.9,15.7,15.8,24,29.5,69.3,51.1,54.3,31.3,32.1,6.3,10.8,39.3,47.7,36.1,36.7,68.9,,,,2024,,,,-3.9489206298527,72.8,67.7
Butler,114.41946506456,99.261500351115,0.83675844886598,10–6,10,16,52.7,48.5,29.6,22.7,15.3,16.8,28.8,31.2,69.5,52.9,50,34.9,30.8,9.2,11.3,50.9,45.8,36.4,40,69.7,,,,2024,,,,-0.088424312941569,78.6,69.4
"SIU Edwardsville",102.16659910159,109.32030879666,0.31468857428507,7–8,7,15,47.7,50.3,37.2,34.4,15.6,15.7,28.8,31.5,64.8,45.8,49.3,34,34.6,11.5,9.8,42.6,55.7,36,38.9,65.7,,,,2024,,,,-5.1028806103318,71.7,72.7
"Northern Colorado",107.83630589042,111.26143693217,0.41105984106152,7–7,7,14,54.7,55.1,29.9,30.5,16.1,16.8,22.8,24.8,72.5,55.9,52.4,35.2,39.5,5.4,7.8,48.6,47.9,37.8,40.1,72.8,,,,2024,,,,-4.3392726641763,71.4,76.9
Iowa,115.90590546551,101.48342125592,0.82173656361383,11–6,11,17,53.6,50.4,31.6,29,13.4,18,29.3,28.8,75.3,54.1,51.4,34.9,32.4,9.4,8.4,62.3,49.4,31.2,36.1,75.4,,,,2024,,,,-0.17464481747525,75.4,70.5
"Florida A&M",92.716943382196,111.21112317087,0.10991491537641,1–11,1,12,45.2,57,23.6,42.7,21.1,16.2,24.3,32.6,69.6,42.2,56.8,35,38.2,7.8,9.7,53.8,54.6,29.2,42.3,68.7,,,,2024,,,,-5.9740172085102,65.4,66.2
TCU,116.12415719688,97.934233977819,0.87644454285706,13–3,13,16,53.9,47.6,36.4,32.4,16.7,22.2,35.8,27.6,73,55.2,48.8,33.9,30.3,10.8,7.6,61.8,54.2,29.2,34.2,72.9,,,,2024,,,,1.180867639838,73.4,67.7
"Middle Tennessee",92.138852454405,99.76793353159,0.28601322836575,4–11,4,15,44.1,49.2,30.6,27,20.9,17.1,29.7,30.8,64.1,47,49.8,26.4,31.8,11.6,10.4,40.1,41.6,39.4,30.5,64.2,,,,2024,,,,-8.3919954028966,64.4,71.9
Oregon,113.86732065305,100.31587386514,0.81109863370462,13–3,13,16,54.1,50.5,35.8,34.9,15,18.9,29,26.7,69.9,53.4,50.5,36.7,33.7,9.5,8.4,50,45.5,37.3,35.4,69.3,,,,2024,,,,1.1343712866099,68.8,69.3
Harvard,103.77465274742,105.85805165443,0.44310027289838,8–6,8,14,51.1,49.6,36.9,25.4,16.7,15.4,25.7,32.9,68.3,50.2,51.3,35,31.4,10.2,11.8,52,48.3,38.6,39.7,69.3,,,,2024,,,,-2.9650017218321,70.3,63
Florida,116.85942264779,99.050476105108,0.87005377875692,11–5,11,16,52.4,47.6,38.6,32.8,17.6,15.2,41,27.2,74.1,53.7,46.1,33.2,33.8,11.9,9.6,51.7,41.3,34.6,31.5,74.7,,,,2024,,,,-0.42458349498537,65.9,69.2
"Saint Joseph's",110.31692582068,98.211459324542,0.79194613162085,11–6,11,17,53.8,45.8,28.7,32.4,16,17.9,30.7,30.1,69,53.1,45.6,36.3,30.6,11.4,11.9,58.2,56.8,49.6,47.5,69.4,,,,2024,,,,-2.6262695194104,74,66
"Saint Mary's",110.90474708827,91.216662542379,0.90443400824865,12–6,12,18,50,45.1,26.4,36.5,17.4,18.4,40.4,23.9,63.9,52.1,42.9,31.1,33.7,12.1,7.3,58.5,48,37.4,28.7,63.8,,,,2024,,,,-1.0098037441949,67.1,68.8
"Texas A&M Corpus Chris",98.769345988413,105.58638516099,0.31701265772004,6–7,6,13,44.6,50.8,33.3,54.5,18.1,20.5,34.4,24.3,70.9,46,52.7,27.6,31.9,8.1,12.1,49.8,55.4,30.2,38.9,69.9,,,,2024,,,,-3.9406685135655,71.3,73.1
"Ohio St.",115.3751156597,97.8203455026,0.869681459798,12–5,12,17,51,47.3,32.3,26.9,16.1,16.8,35.6,28,67.2,50.1,46.4,35.1,32.7,11.5,7,52.5,42,37.5,34.1,67.1,,,,2024,,,,-0.56307693811298,74.7,67
"Florida St.",106.71759687937,97.495387974669,0.73873062594734,10–6,10,16,49.3,50.2,37.6,41.4,16.5,21.3,29.8,31.1,72.8,48.7,49.5,33.6,34.1,12.4,6.2,48.5,46.9,32.6,40.2,72,,,,2024,,,,-1.3288778625222,69.5,65.8
"Seton Hall",111.91069264804,101.16262039406,0.76154636608915,12–5,12,17,51.4,48.6,31.7,28.2,19.7,19,38.1,30.8,67.3,52.7,46.6,32.3,34.2,13.4,10.3,48.1,57.4,29.8,41.6,67.2,,,,2024,,,,0.58254335633861,76.6,77.6
"North Carolina",116.6363672112,92.719061380504,0.93333605281799,13–3,13,16,51.5,45,39.8,27,14.3,16.6,33.1,26,72.5,50.8,46,35.3,28.8,11.7,10.4,49.3,42.6,34.9,38.1,72.4,,,,2024,,,,2.9859713664356,76,74.4
"Houston Christian",90.249977537173,108.35470339843,0.10885328970465,1–12,1,13,43.9,52,34.2,29,23,14.6,28.4,34.4,74.6,47.1,55.3,23.1,31.1,7.6,12.8,41.1,58.3,25.4,37.5,74.3,,,,2024,,,,-7.5424994934573,60.4,69.9
Lehigh,96.167317199986,106.58461334689,0.23455443801352,2–11,2,13,48.6,54.3,29.7,34.6,17.1,18.2,22,24.2,73.1,49.4,51.9,31.5,39.1,5.8,7.4,48.4,45.4,36.9,36.7,73,,,,2024,,,,-7.7639934029694,70.6,72.2
Navy,94.759097778494,106.69448754399,0.20354819515609,5–9,5,14,44.1,49.9,32.4,38.5,15.8,22.1,29.8,29.4,67.8,44.5,54.4,28.9,29.4,5,13.7,50.9,53.2,33.9,44.1,67.7,,,,2024,,,,-7.2147153225548,72.7,70.8
"Santa Clara",105.65042247379,101.62378390132,0.60989446485885,11–7,11,18,52.3,47.6,30.3,30,19.3,15.1,31,28.9,70,52,47.5,35.1,31.8,7.3,6.2,51.9,48.8,36.8,38.4,70.7,,,,2024,,,,-1.602264491544,69.9,69.6
"Loyola Marymount",105.10537858724,105.00265598774,0.50281116698664,7–9,7,16,49.8,46.9,35.4,30,17.3,13.7,30.9,26.9,67.3,48.7,47.2,34.3,30.8,6.9,10.6,46.6,50,40.8,27.8,67.3,,,,2024,,,,-5.8080137448782,73.2,76.4
Delaware,106.73515220045,102.71115850023,0.60872181385131,9–7,9,16,51.9,49.9,30.8,28.3,15.7,17.1,27.8,27,68.8,53,50.6,33.3,32.6,7.1,10.9,53,48.9,36,38.5,69.3,,,,2024,,,,-3.9811550789914,71.7,71.4
"Miami OH",102.41472916981,107.74298543953,0.35818327885575,6–8,6,14,53.9,50.7,33,32.6,17.6,18.2,20.9,32.6,68.2,51.5,54.3,38.3,28.9,5.2,11.5,59.4,45.3,41.2,33.2,68.8,,,,2024,,,,-5.1613050386889,71.9,72.8
"New Mexico",110.0750166973,94.026773459607,0.85962745532034,13–3,13,16,51.4,47.3,36.9,36.7,14.8,21.8,32.6,25.3,74.1,51.6,47.1,33.8,31.7,12.2,8.8,51.8,54.1,27.6,36.3,74.7,,,,2024,,,,0.83049808837802,68.4,73.1
"Coppin St.",80.854772638415,104.51157068304,0.049670550262785,2–14,2,16,40.7,50.2,27.3,33.1,23.8,21.8,25.9,38.1,67.4,42.1,50.4,25.1,33.2,8.6,8.7,40.6,61.4,31.2,40,67.7,,,,2024,,,,-10.88640789786,69.2,74.1
Temple,100.32870395875,104.00783110398,0.39791381962518,7–9,7,16,44,51,32.9,28.9,14.6,18.8,29.2,29.5,68.9,43.6,50.5,29.6,34.6,6.4,9.5,45.2,53.9,45.2,37.5,69.5,,,,2024,,,,-5.4019244058015,73.6,73.2
Monmouth,101.82282645973,102.9516554113,0.46834492880276,9–8,9,17,49.5,49.9,30.2,32.4,17.6,19,29,32.6,68.9,45.5,51.2,37.8,32.3,11.5,10.2,50.5,57.5,35.8,45.7,69.2,,,,2024,,,,-3.7169618452997,70.4,71.2
Southern,100.44533563912,101.75771596678,0.46274878208444,6–8,6,14,48.6,53.4,30.8,42.8,18,21.9,24.3,34.6,71.5,49.4,57.7,31.5,31.2,7.9,10.8,51.7,60.9,38.8,39.4,70.4,,,,2024,,,,-2.7130537186278,64.6,67.7
"Southern Miss",99.200247476336,107.60080871767,0.28195028864553,7–8,7,15,47.5,52.1,38.3,33.7,17.6,18.8,30,33.3,69.5,46.1,50.7,33.6,36.3,13.3,8.4,49.9,52.6,32.4,38.2,69.5,,,,2024,,,,-5.2153672838885,70.7,66.9
California,109.81680242974,105.3558594019,0.61701619314299,6–11,6,17,50.5,52.2,30.5,33.5,17.5,15.1,31.7,25.5,69.4,49.9,50.7,34.2,36.6,7.2,9.3,46.1,44.7,43,36.9,69.1,,,,2024,,,,-5.7561243447589,72.3,73.7
"Georgia St.",104.61989417928,107.38389808846,0.42558682423246,7–7,7,14,49.3,50.5,29.8,38.8,14.5,14.4,30.4,27.4,70.7,50.6,54.2,31.3,29.6,6.5,9.6,42.2,49.1,34.5,37.9,69.5,,,,2024,,,,-4.301460229823,75.5,69.9
"Miami FL",116.14213033883,99.93825253349,0.84915835279825,12–4,12,16,57,48.9,26.9,19,17.5,18.2,29.5,27.7,72.4,54.5,53.4,40.7,29,9.9,8.6,52.7,53.9,37.9,45.2,71.8,,,,2024,,,,0.36424796341899,78.7,75.5
Georgia,106.92396911741,96.72069257731,0.76012089552972,12–4,12,16,50.1,45.7,41.6,27.5,15.9,17,26.8,30.3,71.2,47.7,46.5,35.6,29.6,8.4,11.8,51.8,52.2,41.8,37.6,70.7,,,,2024,,,,-0.031876549271073,70.6,72.6
"North Dakota",99.256508423422,110.16107957868,0.23170373815408,6–10,6,16,47.5,52.8,34,32.1,16.8,16,29.7,29.2,68.4,49.8,52.6,29.7,35.4,6.5,6.8,46.1,46.4,44,33.2,68,,,,2024,,,,-7.2771562019532,68.3,75.4
"Louisiana Lafayette",105.38664245756,104.74248303474,0.51761961643057,7–8,7,15,51.7,51.6,27.1,43.4,17,21.5,30,36.3,70,51.4,56,34.8,28.5,10.5,11,45.6,48.6,36.1,32.7,68.4,,,,2024,,,,-4.5970398757645,74,70.8
"Saint Louis",109.62817187543,112.33968055207,0.43021433328106,7–8,7,15,50.8,53,38.1,33.6,17.4,14.4,26.2,29.6,68.7,47.3,54.4,37.9,34,7.5,10.4,48.6,48.7,37,41.3,69.6,,,,2024,,,,-4.3455287493502,73.1,72.2
"Arizona St.",101.13216980097,94.865214521973,0.67604797559087,10–6,10,16,47.8,48.6,37.5,24.3,15.4,19.8,20.2,30.4,71.8,48.8,49.3,30.8,31.8,11.8,6.1,50.1,55.1,38.1,39.5,71.1,,,,2024,,,,-0.2231498251234,63.5,68.2
Iona,102.18030170779,104.66166986441,0.43145151563018,7–9,7,16,49.8,51.9,31.1,43.3,16,22.3,29.1,30.9,68.7,48.2,51.2,34.9,35.2,10.4,10.8,53.3,56,38.3,41.8,68.7,,,,2024,,,,-6.0349835734529,64.8,71.8
Stetson,108.9907091304,112.86796740368,0.40083317692464,8–8,8,16,52.5,51.8,27.1,30.3,17.6,14.4,27.6,34.1,66.2,50.5,52.9,36.7,33.4,6.8,9.9,54,53.8,44.2,38,66.4,,,,2024,,,,-3.7823459778534,81.1,72.6
Marshall,99.999884778878,103.42979057885,0.4042407650333,8–9,8,17,47.7,50,33.5,29.8,16.9,16.9,30.5,28.7,73.6,47.8,49.5,31.7,33.9,11.6,7.9,58.5,51.4,38.5,36.8,73.5,,,,2024,,,,-5.8769821611745,71,70.8
"Eastern Michigan",99.826115308776,111.21065686841,0.22409527336803,6–8,6,14,49.9,54.2,29.2,32.6,17,15.8,24.2,30.1,66.7,50.5,55.8,32.5,34.5,5.5,6.8,43.8,50.9,31.5,39.7,66.4,,,,2024,,,,-5.2698984315243,70.1,69.7
Niagara,105.78828596641,115.96017825711,0.25811652929649,6–9,6,15,52,54.3,33.6,31.5,16.1,15.2,25.2,26.7,68.6,49.7,54.9,38.2,35.1,4.7,8.1,46.7,43.3,30.5,29.6,69,,,,2024,,,,-7.0065578902182,76.8,69.6
Campbell,94.206987855857,106.71397374487,0.19254395468181,5–9,5,14,48.5,49.6,39.7,25.7,19.1,18.1,23.1,31,65.1,49,52.4,31.9,30.3,7.8,9.8,49.3,48.4,38.2,41.1,65.8,,,,2024,,,,-7.1695336233159,73,70.2
Mercer,99.879561641748,105.0712323285,0.35830129747884,6–8,6,14,49.4,51.6,27.5,41,17.3,19,28.5,29.5,67.7,47.4,50.6,35.7,35.6,8.6,7.5,52.6,47.4,32.3,35.7,67,,,,2024,,,,-5.2728892258354,62.4,70.6
Lindenwood,91.519408788955,108.58250987126,0.12281576331779,4–10,4,14,43.3,52.3,41.5,46,19,18.2,22.3,29.2,69.7,44,54.1,27.8,33,7.4,8.5,31.6,51.9,29.9,39.6,70.4,,,,2024,,,,-7.4125905967878,72.7,71.6
"St. Bonaventure",110.27918191885,100.7520904328,0.73866676052448,10–5,10,15,53.6,49.8,28.5,34.3,16.6,19.3,31.4,26.5,66.3,52.3,52.5,37.2,30.5,11.3,7.9,48.5,56.9,38,39.8,66.6,,,,2024,,,,-1.6002929282067,78.7,68.6
"Oregon St.",103.88034851248,103.17826578656,0.51948697623149,8–7,8,15,50.2,49.7,37.7,36.8,19.8,18.1,27.9,29.9,66.5,50.2,49.7,33.6,33,11.3,8.9,46.6,54.5,33.8,38.5,66.8,,,,2024,,,,-3.1396120322708,75.3,71.4
Lipscomb,106.75240284462,106.91502297269,0.49562384375326,9–7,9,16,54.1,50.6,26.8,22.7,15.9,16.2,24.3,30,71.2,54.2,51.5,36,32.7,8.6,10.1,51.6,43,42.6,36.3,70.7,,,,2024,,,,-3.5092041716156,75.3,70.3
"Kennesaw St.",102.91284240645,106.76038249484,0.39601401875094,9–5,9,14,51.4,50.9,37.5,42.4,16.3,19.9,29.4,32.2,76.9,52.9,51.7,33,33,12.7,13,49.4,47.1,42.9,36.8,77,,,,2024,,,,-2.8093777644398,67.3,71.9
"James Madison",109.76335999352,99.416858982049,0.75741484152095,14–2,14,16,53.1,47.2,31.5,35.2,14.9,21.3,33.2,29.3,72.6,54.7,49.5,33.6,28.2,7.6,7.8,51.8,41.9,37.6,32.3,73.3,,,,2024,,,,0.54002068883437,69.2,69.9
Georgetown,107.51873556731,108.06289642659,0.48549016896233,8–9,8,17,49.5,51.5,37.9,28.8,19.2,17.6,34.5,32.4,67.1,47.9,53.4,34.6,32.1,10.2,10.1,51.5,51.3,41.8,35.4,67.5,,,,2024,,,,-4.2937881674359,71.7,69.9
"USC Upstate",99.556543132354,110.733260646,0.22730657453751,2–11,2,13,47.7,55.2,29.6,46.2,16.8,18.9,25.8,33.1,67.3,45.8,56.8,33.7,35,9.5,9.7,51.9,48.1,40.5,37.5,68.1,,,,2024,,,,-8.1973927039163,65,74.4
"Morgan St.",95.154969505971,115.19051615537,0.09998179312649,1–14,1,15,45.8,54.1,24.9,39.1,20.6,16.6,28.2,37.7,71.4,45.7,55.2,30.9,34.7,6.4,9.9,42.8,49.4,28.4,34,71.9,,,,2024,,,,-10.201110945158,69.3,70.4
"New Hampshire",102.46048913367,105.96868759633,0.40440029775333,8–7,8,15,48.4,49,31.4,28.4,15.7,15.5,23.2,27,74.6,46.2,52.5,34.2,28.6,4.7,13.1,48.5,49.9,42.7,36.4,73.9,,,,2024,,,,-3.3807647191745,73,74.2
"Iowa St.",112.8953175546,87.872676331076,0.94692827371438,13–3,13,16,54.6,45.9,39.7,31.6,15.2,26.6,32.9,24.6,69.8,55.5,42.9,35,32.8,10.6,6.9,61.1,57.8,31.2,46.8,70.5,,,,2024,,,,0.62851005537039,70.6,70.3
Vermont,107.16590334838,103.82911364259,0.58995148190963,11–5,11,16,53.4,48.4,26.4,24.9,13.9,13.4,22,25.9,64.3,53.7,46.1,35.4,35,8.5,8.3,50.5,42.9,44.9,36.1,64.8,,,,2024,,,,-1.9450570987335,69.5,72.2
Purdue,124.98779991627,91.518507074877,0.97299249410922,15–2,15,17,56.8,46.7,40.4,23.4,17,15.3,36.6,24.3,71.1,55.1,47.1,39.8,30.8,11.1,6.3,64.8,56.9,37.3,39.9,69.4,,,,2024,,,,5.1434930987916,72.1,69.8
Drake,112.5657281973,102.13042461044,0.75376536943697,13–3,13,16,54.4,51.5,30.9,32.8,14.1,20.2,26.6,23.5,68.6,57.8,51.8,33.1,34.1,5.6,6.1,56.8,42.2,40.9,40.4,68.5,,,,2024,,,,0.083943826487199,76.7,69.6
"Mississippi St.",111.03103323021,91.821106118094,0.89886048097928,12–4,12,16,51.7,45,39.1,33.1,18.8,19.1,33.8,26.7,69.7,54.1,47.2,32.1,27.7,11.5,7.7,56.1,45,40.4,39.4,69.5,,,,2024,,,,0.79911084855483,71,70.3
"Holy Cross",97.049397529432,117.97916652883,0.095711373377366,3–13,3,16,49,52.9,23.3,30.1,18.2,12.3,24.8,31,65.8,48.7,50.3,33,38,7.4,11.2,45.4,51.3,38.4,39.3,66.2,,,,2024,,,,-10.307674077058,63.7,75.3
Houston,116.10527709514,81.533195669837,0.98312829367678,14–2,14,16,50.4,40.8,31,40.4,14.6,26.6,40.9,28.9,64.4,49.7,40.5,34.4,27.4,20,6.6,50.7,64.8,36.6,40.9,65.3,,,,2024,,,,2.7084018658127,66.9,63.2
Hampton,94.052340097112,112.58419962833,0.11221883988682,1–13,1,14,47.4,53.5,32.2,36.3,20,15.8,27,30.9,72.1,48.2,53.9,30.9,35.1,6.5,7.3,47.6,46.2,39.9,39,72.8,,,,2024,,,,-10.915937147872,70.5,76.8
"Western Michigan",100.1121104546,111.43511743727,0.22578851173664,6–9,6,15,49.9,52.2,35.7,31.5,19.8,15.8,34.3,30.1,68.6,50.1,51.3,33.1,35.6,6.8,6.8,50.3,53.7,37.8,41.6,69.9,,,,2024,,,,-6.0287880447905,61.5,68.6
"New Mexico St.",98.893780962583,106.13061254359,0.30742656918256,3–10,3,13,47.1,51.8,37.6,57.2,21,17,25.9,28.6,69.9,48.3,49.9,29.8,36.1,7.6,6,52,61,34.6,44.1,68.2,,,,2024,,,,-6.2719696621597,73.2,70.1
"Ball St.",102.85534774453,112.49719552364,0.26299612594624,6–8,6,14,52,53,37.9,29.8,19.8,14.4,29,27.3,66.4,50.2,52,36.5,36.6,7.6,8.1,48.8,49.3,39.9,34.5,66.1,,,,2024,,,,-5.7637887567821,77.2,72.6
Milwaukee,108.06621828709,116.16421958984,0.3034340680252,7–8,7,15,50.3,52.5,34.9,33.5,17.8,16.1,37,35.7,69.5,51.5,50.5,32.4,37.2,12.5,13.2,47.5,55.6,41.7,37.7,70.1,,,,2024,,,,-4.8847165870947,72.9,75.2
Portland,100.36333918523,110.50262422292,0.24847052983769,5–11,5,16,50.1,53.8,34.8,27.8,19.2,14.8,25.9,30.8,69.8,52.4,54.2,31.5,35.5,7,6.9,52.8,57.9,43.6,45.9,70.5,,,,2024,,,,-7.2933917809036,69.2,68.7
Albany,101.9740614085,106.87967683325,0.36811085203208,9–7,9,16,49.7,48.5,33.9,36.2,19.1,17.2,34.1,31.2,73.9,50.4,51.2,32.4,27.6,7.6,10.5,47.7,46.5,35.9,27.8,74,,,,2024,,,,-4.3842991941505,70.7,69.8
"Washington St.",110.59469261373,97.083278457401,0.81734824968561,12–5,12,17,52.6,44.8,34.1,34.7,16.1,16,31.6,25.3,67.7,53.7,43.4,33.5,31.7,13.9,6.7,47.3,45.2,32.1,33.2,67,,,,2024,,,,-0.028239754722256,69.6,75.6
"Tarleton St.",101.86450790207,104.82672055619,0.41832603000397,7–6,7,13,46.5,50.7,25.3,35.7,18.6,20,31.9,35.6,65.5,46.6,50.3,30.8,34.2,10.5,10.2,47.6,50.8,29.8,38,66.2,,,,2024,,,,-2.3693454864259,74.7,69.6
"San Francisco",107.08603456688,95.65351200435,0.78555747031009,13–4,13,17,55.6,46.5,23.3,37.5,18.8,21.6,34.6,23.3,67.7,57.9,46.8,34.7,30.7,11.6,5.5,52.2,47.2,40,38.4,67.4,,,,2024,,,,-0.91497671529304,77,69.5
Bucknell,98.293816607196,111.11677506178,0.19621254794844,5–12,5,17,50.3,53.9,29.7,31.4,20.3,16.5,24.8,29.4,65.2,49.9,53.3,33.9,36.4,10.1,11.2,52.4,60.5,44,42.3,66.6,,,,2024,,,,-8.5276945357723,75.5,71.6
Connecticut,123.27133018555,98.514896435553,0.92943686672405,15–2,15,17,58.4,45.1,35.3,37,15.8,16.9,37.5,27.7,67.2,61.8,42.4,35.9,34.2,13.9,8.2,62.4,47.8,42.5,30.6,66.3,,,,2024,,,,3.4235587104676,72.9,71.4
"Southern Indiana",88.781100884017,102.91044819477,0.15467672698184,2–13,2,15,43.8,48,31.5,45.4,21,15.5,27,26,70.7,43.9,46.8,29,33.2,9.3,9.1,52.4,54.4,35.1,37.7,71.1,,,,2024,,,,-9.3207657542138,69.9,74
"Florida Gulf Coast",100.81239958625,111.5584773402,0.237794949084,4–12,4,16,49.4,53.8,31.3,31.9,18.7,15.5,30.8,29.2,65.9,47.3,52.2,35.3,37.4,8.8,7.7,45.5,51.9,36.9,42.6,65,,,,2024,,,,-8.2944941722667,67.7,69.1
"San Jose St.",107.56550971708,105.78932125925,0.54772438377871,7–9,7,16,53.1,50.5,27.3,34.9,14.8,16.5,23.5,30,66.5,53.9,49.5,34.8,35.1,9.5,8.7,49.8,48.7,43.9,32.6,66.9,,,,2024,,,,-5.7578672294208,69.8,70.6
"Utah Valley",96.380234461414,100.99852607994,0.36859361513036,6–9,6,15,45.1,50.8,40.8,37.7,18.1,18.7,26.9,27.1,68.6,49.2,50.5,24.1,34.2,10.5,10.3,56.8,58,31.3,36.2,68.5,,,,2024,,,,-5.2956468474169,70.9,67.8
Missouri,108.06514492198,103.13299355172,0.63116575399485,8–8,8,16,51.9,49.9,26.7,37.2,15.8,20.9,28.4,34.1,69,53.3,50.6,33.3,32.6,16.9,8,50.1,51.5,42.2,40.2,68,,,,2024,,,,-3.4027350055709,76.2,75.7
Cincinnati,109.97848474259,94.106871362711,0.85721116244312,12–4,12,16,51.3,46.8,29,26.6,15.9,16.9,37.7,20,70,50.9,47.2,34.7,30.7,11.3,9.6,55.7,51.8,34.7,37.9,70.2,,,,2024,,,,0.12247772423069,68.1,74.5
"South Dakota St.",108.2485979017,106.31869681537,0.55153544496695,6–9,6,15,54.9,51.9,29.9,31.7,18.5,16.9,25,28.9,69.3,55.7,49.4,35.9,36.6,9.7,11,50.2,52,41.3,46.5,70.7,,,,2024,,,,-5.7431022567422,67.3,72.5
"Boston University",94.684557077835,102.83483220502,0.27896688595584,6–10,6,16,46.2,49.1,29.8,36.3,18.8,16.7,26.4,20.6,67.3,44.9,49,32,32.9,7.7,8.2,51.7,51.7,40.9,42.4,68,,,,2024,,,,-7.9056494384223,66.2,70.6
"Air Force",99.747560296288,104.93533519409,0.35822657573554,7–8,7,15,53.8,50.2,34.2,35.2,19.1,19.4,23.9,28.6,64.8,53.6,48.9,36,35,14,10.5,63.3,51,44.5,36.7,63.7,,,,2024,,,,-5.8540854455172,67.8,70.9
"Texas Tech",114.78839740117,96.908150421269,0.87514734820821,14–2,14,16,53.7,47.8,34.2,23.9,15.7,19,32.4,28.9,66.7,53.7,47.6,35.7,32.1,9.6,11.8,53.5,43.5,40.8,40.5,67.2,,,,2024,,,,1.5866126215721,77.9,66.7
Bradley,109.07366728649,97.150094964824,0.79105773641193,11–5,11,16,54.8,46.5,30,35.9,19.2,19.4,30.5,30.1,67.9,54.3,46.7,36.9,30.8,10,6.1,49.7,46.4,41.4,37.5,68.1,,,,2024,,,,-1.8024255107488,68.2,70
Troy,103.47572045901,101.2770995517,0.56143348556175,8–6,8,14,48.9,49.4,41.8,40,20.3,20.2,35.6,30.6,70.8,45.8,48.5,35.7,34.2,7.9,13.7,54.6,45.5,40.6,33.4,71.9,,,,2024,,,,-3.2629679610591,72.8,68.1
Gonzaga,114.18122120688,96.275279907972,0.87670767776157,10–5,10,15,53.5,46.2,32,27.2,16.3,17.5,35.1,27.5,72,56.3,44.9,31.7,32.4,9,7.6,50.9,49.2,31.7,36.9,71.6,,,,2024,,,,-0.81442434609249,71.2,72.7
"South Florida",103.70259566665,103.47671989014,0.50626857066047,9–5,9,14,49.5,49.2,39.4,37.4,14.9,20.4,27.9,28.3,71.4,49.3,48.8,33.1,33.2,10.1,7.8,56.5,55.1,39.2,38,70.6,,,,2024,,,,-2.9505258782015,72.2,65.9
Stonehill,89.848707646691,111.12753886134,0.079853435079282,1–17,1,18,45.5,52.6,22.4,30.9,19.5,17,21.2,34.1,71.1,45.5,52.5,30.4,35.2,7.1,14.9,47.9,61.2,45.7,46.2,70.3,,,,2024,,,,-12.41315032261,69.9,75.4
"Loyola MD",91.990993188472,109.02006180898,0.12420764166887,2–15,2,17,48.2,53.4,27.7,31.1,21,16.3,26.7,28.5,67.8,48.1,53.5,32.2,35.4,6.6,11.4,55.6,51.4,38.6,37.5,67.5,,,,2024,,,,-11.878011201588,61.5,68
Belmont,107.78130415768,105.02222772601,0.5740073749793,10–6,10,16,54.9,52.8,33.1,26.7,18.2,17.4,21.6,29.3,72.9,54.1,55.6,37.4,32.4,6.9,8.1,52.7,55,38.9,39.9,72.6,,,,2024,,,,-1.6049656156025,72.6,71.5
Siena,90.131481397014,109.58127770397,0.09560286234492,3–13,3,16,44.7,54.1,32.3,28.7,23.6,15.5,35.4,30.3,69.2,47.2,53.8,26.3,36.6,10.3,8.7,47.7,48.5,32.2,34.2,68.7,,,,2024,,,,-10.167529945508,62.6,72.3
