game_id,id,year,region,round,high_bracket_seed,high_bracket_team,low_bracket_seed,low_bracket_team,high_bracket_score,low_bracket_score,point_diff,point_total,win,ovr_rating_bpi,ovr_rating_kenpom,ovr_rating_torvik,wab,off_rating_bpi,off_rating_kenpom,off_rating_torvik,def_rating_bpi,def_rating_kenpom,def_rating_torvik,efg%_off,ftr_off,reb%_off,to%_off,efg%_def,ftr_def,reb%_def,to%_def,2p%_off,3p%_off,eff_off,ft%_off,2p%_def,3p%_def,eff_def,ft%_def,height_eff,size,bench,adj_tempo,s_s,s_a,s_b,s_c,s_d,s_f,a_s,a_a,a_b,a_c,a_d,a_f,b_s,b_a,b_b,b_c,b_d,b_f,c_s,c_a,c_b,c_c,c_d,c_f,d_s,d_a,d_b,d_c,d_d,d_f,f_s,f_a,f_b,f_c,f_d,f_f
20081401,1401,2008,West,First Round,1,2008 UCLA,16,2008 Mississippi Valley St.,70,29,41,99,1,30.8,45.5427,0.826055697,20.7498314,10,25.34687897,21.4271993,20.7,21.31742704,25.12084527,2.6,0.5,4.7,-4.1,3.7,-15.9,-6.6,0.9,2,2.5,12.51,8,5.3,-1,-1.4063,0.9,3.64,2.23,-8.33,-0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081402,1402,2008,West,First Round,8,2008 BYU,9,2008 Texas A&M,62,67,-5,129,0,-4.1,-3.5351,-0.053628095,-0.559104376,-3.6,-1.34172736,-4.721463042,-0.5,-1.878159439,-0.566528581,8.7,10.8,2.6,2.4,-9.1,-12.4,-8.9,0,9.7,3.5,11.4411,-1,-8.7,-6.6,-17.2128,7.2,-1.77,-0.46,-4.7,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081403,1403,2008,West,First Round,5,2008 Drake,12,2008 Western Kentucky,99,101,-2,200,0,2.1,8.2747,0.097968815,4.954687593,4.8,16.7049061,13.34984177,-2.6,-8.455377154,-4.755332519,5.9,-13.4,3.8,-7.1,-3.8,-12.5,-4.1,3.8,4.9,4.1,20.8242,6.6,-2.4,-4.8,-13.7607,-3.6,-0.92,-0.67,-16.56,-5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081404,1404,2008,West,First Round,4,2008 Connecticut,13,2008 San Diego,69,70,-1,139,0,10.3,14.58866,0.286422292,8.262191773,4.8,12.04662068,8.751453282,5.5,2.610249116,7.338805935,1.9,15.1,9.2,-3.3,-5.3,-12.2,2.1,-4.1,1.2,2.5,14.1363,5.7,-8.5,0.7,-1.5172,1.2,6.41,2.71,-2.6,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20081405,1405,2008,West,First Round,6,2008 Purdue,11,2008 Baylor,90,79,11,169,1,2.1,2.7173,0.040467443,2.308759764,8.7,9.70899711,6.921009997,-6.6,-6.22191213,-3.762991152,1,-2.3,0.2,-0.1,-3.2,6.3,-0.8,9.4,-1,2.3,2.644,0.4,-2.5,-2.6,-18.0808,-7.9,1.63,1.1,-0.2,-4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081406,1406,2008,West,First Round,3,2008 Xavier,14,2008 Georgia,73,61,12,134,1,9,14.44999,0.204912077,8.513346682,3,12.3793014,9.247261709,6,2.288076455,5.736193859,6.9,9,4.6,1.1,-0.9,-1.3,-8,-1.8,3.7,8.4,15.6649,11.1,-2.3,0.6,-5.2049,-0.2,-2.35,-0.76,-0.64,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20081407,1407,2008,West,First Round,7,2008 West Virginia,10,2008 Arizona,75,65,10,140,1,5.9,-0.0871,0.008377309,1.151916956,4.8,9.78108175,7.496133987,1.1,-9.545226548,-6.68066182,3.3,6.3,0.5,-2.8,-6.2,-1.3,3.4,4.7,3.1,2.1,9.244,-2.3,-6.2,-4.2,-14.0671,-9.5,0.41,1.2,0.33,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081408,1408,2008,West,First Round,2,2008 Duke,15,2008 Belmont,71,70,1,141,1,15.6,25.04934,0.444770314,12.41147055,18,23.85998719,21.93164717,-2.5,1.904100585,7.125270773,2.1,4.8,3.9,-4.2,-5.7,-2,-0.3,4.5,-0.1,3.6,10.411,-0.8,-5.1,-3.5,-16.8428,-3.3,1.03,0.74,-11.54,2.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20091101,1101,2009,Midwest,First Round,1,2009 Louisville,16,2009 Morehead St.,74,54,20,128,1,16.6,25.384675,0.51711154,17.20393036,6.3,11.489172,12.02528605,10.3,16.9540067,18.26406151,3.5,-7.9,5,2,-4.2,-11.7,-7.5,1.6,5,0.3,3.307,-4.2,-4.7,-2.3,-15.0844,-4.5,7.12,1.2,7.28,2.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20091102,1102,2009,Midwest,First Round,8,2009 Ohio St.,9,2009 Siena,72,74,-2,146,0,2,4.791,0.082551436,2.952747536,4.2,12.19207607,9.149057674,-2.1,-7.347891299,-3.802612343,6,14.2,-6.4,-2.4,-3.5,-12.3,-0.3,2.9,5.8,4.1,11.153,1.5,-7.1,1.7,-7.5515,3.1,4.47,1.73,4.58,-9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20091103,1103,2009,Midwest,First Round,5,2009 Utah,12,2009 Arizona,71,84,-13,155,0,-0.1,3.0248,0.031251822,2.034708525,3.8,12.15036719,9.725398512,-3.9,-8.427911,-7.703017359,4.1,14.4,-7.1,2.4,-8.5,-1.1,-10.8,-3.6,4.8,2.1,1.911,10.5,-8.8,-4.5,-15.1174,-1.5,2.43,1.3,3.99,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20091104,1104,2009,Midwest,First Round,4,2009 Wake Forest,13,2009 Cleveland St.,69,84,-15,153,0,6.2,8.5948,0.134371031,6.41591754,4.2,3.522802376,1.162918118,2,5.381270427,8.894954523,6.4,6.6,2.3,-3.6,-2,-4.4,-2.7,1.9,9,-1,15.3141,3,-2.3,-0.8,-7.4975,-0.1,6.65,2.06,3.63,10.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20091105,1105,2009,Midwest,First Round,6,2009 West Virginia,11,2009 Dayton,60,68,-8,128,0,9.7,15.61251,0.185370425,2.665160365,-0.8,7.96565528,4.554834818,10.4,8.415092492,11.23514845,2.9,-0.9,11.3,-4.1,-1.3,-0.8,-6.6,2.8,3.6,1.4,16.677,-0.5,0.2,-3.1,-8.4615,4,-1.25,1.42,-14.16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20091106,1106,2009,Midwest,First Round,3,2009 Kansas,14,2009 North Dakota St.,84,74,10,158,1,6.5,10.7053,0.178207579,6.110643592,11.2,16.00351026,15.55331844,-4.7,-4.557792133,-1.330977361,3.9,10.6,9.4,2,-9.7,-1.2,-3.8,2.8,3.8,2.3,10.735,1.3,-10.2,-6.7,-20.2321,-2.5,1.96,-0.23,-1.65,1.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20091107,1107,2009,Midwest,First Round,7,2009 Boston College,10,2009 USC,55,72,-17,127,0,-1.4,-5.5428,-0.083833133,-1.880479382,0.2,4.409452681,1.333014566,-1.6,-10.67524727,-7.235904953,3.5,4.9,10.1,-0.1,-3.8,-7.5,-0.3,-3,5.4,0,12.5471,3.6,-5,-0.2,-0.813,2.7,-0.77,-1.25,7.58,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20091108,1108,2009,Midwest,First Round,2,2009 Michigan St.,15,2009 Robert Morris,77,62,15,139,1,11.3,21.2734,0.38013653,12.35126569,6.3,12.6502332,11.64234384,4.9,9.745615388,10.08584521,1.4,2.1,8.8,-2.8,-6.1,-1.9,-6.8,-2,3.6,-1.4,12.2697,2.1,-3.7,-7.7,-10.0896,-1,4.13,0.85,2.01,-0.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20091201,1201,2009,West,First Round,1,2009 Connecticut,16,2009 Chattanooga,103,47,56,150,1,20.5,31.88578,0.556785948,18.05500193,19.2,22.10375201,20.41587755,1.5,11.25967282,12.28351974,-1.5,15,8.4,-1.3,-8.7,-28.1,-2.4,-4.1,0.1,-1.9,4.963,2.3,-9.8,-3.6,-13.5943,5.8,4.9,1.71,-2.05,-3.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20091202,1202,2009,West,First Round,8,2009 Texas A&M,9,2009 BYU,79,66,13,145,1,-2.3,-7.2846,-0.082336723,-0.424137848,1.7,4.079151182,2.499588031,-4.2,-11.89206769,-9.826404849,4.8,11.3,10.9,-0.7,-6.6,-5.9,1.1,2.1,2.5,6.7,13.9934,-1.3,-8.1,-2.1,-11.6534,-4.4,0.5,0.35,6.72,-2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
