game_id,id,year,region,round,high_bracket_seed,high_bracket_team,low_bracket_seed,low_bracket_team,high_bracket_score,low_bracket_score,point_diff,point_total,win,ovr_rating_bpi,ovr_rating_kenpom,ovr_rating_torvik,wab,off_rating_bpi,off_rating_kenpom,off_rating_torvik,def_rating_bpi,def_rating_kenpom,def_rating_torvik,efg%_off,ftr_off,reb%_off,to%_off,efg%_def,ftr_def,reb%_def,to%_def,2p%_off,3p%_off,eff_off,ft%_off,2p%_def,3p%_def,eff_def,ft%_def,height_eff,size,bench,adj_tempo,s_s,s_a,s_b,s_c,s_d,s_f,a_s,a_a,a_b,a_c,a_d,a_f,b_s,b_a,b_b,b_c,b_d,b_f,c_s,c_a,c_b,c_c,c_d,c_f,d_s,d_a,d_b,d_c,d_d,d_f,f_s,f_a,f_b,f_c,f_d,f_f
20114415,4415,2011,Southeast,Elite Eight,8,2011 Butler,2,2011 Florida,74,71,3,145,1,-4.9,-4.531,-0.052468747,-5.611278707,-1.5,7.04251554,5.399485397,-3.4,-11.75683392,-9.736001084,3.4,11.8,2.5,-2.2,-2.9,3.6,-11,0,1.5,4.3,12.5617,5.9,-2.2,-2.9,-11.7436,-0.6,-3.4,-0.76,-0.02,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20113414,3414,2011,Southeast,Sweet 16,3,2011 BYU,2,2011 Florida,74,83,-9,157,0,-1.1,3.9412,0.027643826,2.007394608,6.7,12.50051554,10.5136074,-7.8,-8.469737153,-7.177783191,4.2,12.4,1.6,-4,-5.2,-2.7,-9.7,1.2,2.9,4.2,15.7537,8.7,-6.2,-1.7,-15.0517,2.3,-3.92,0.45,-1.51,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20114215,4215,2011,West,Elite Eight,5,2011 Arizona,3,2011 Connecticut,63,65,-2,128,0,0.9,-2.8196,-0.002059368,-2.141419992,4.7,8.525306621,9.264490654,-3.8,-11.76666545,-9.314581795,9.1,16.7,-1.4,0.8,0.3,2,-10.5,1.2,8.1,6.4,14.301,5.9,3,-4.4,-9.697,-8.9,-3.35,-0.33,7.07,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20123113,3113,2012,South,Sweet 16,1,2012 Kentucky,4,2012 Indiana,102,90,12,192,1,4.9,9.1889,0.0517146,5.517298468,8.7,17.48182455,16.10818335,-3.9,-6.982810271,-6.069323487,5.7,5.8,7.2,-3.1,-13.1,-21,-4.5,-1,7,2.2,18.3223,2.9,-12,-11.2,-24.7586,-7.4,-0.62,0.74,-9.09,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20124115,4115,2012,South,Elite Eight,1,2012 Kentucky,3,2012 Baylor,82,70,12,152,1,7.4,10.3084,0.061115299,4.291290276,8.1,14.449892,12.91619508,-0.7,-3.091810271,-1.316956987,6.2,8.3,5.5,-4.1,-11,-10.9,-6.6,-2.5,7,3.2,19.4658,3.3,-12,-5.6,-20.2176,-6.4,-0.33,1.74,-8.47,-1.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20123113,3113,2012,South,Sweet 16,3,2012 Baylor,10,2012 Xavier,75,70,5,145,1,4.7,9.8134,0.117071222,6.262614077,6.1,11.47023261,8.725482868,-1.4,-1.471891999,0.485538016,7.3,0.1,7.5,2,-2.4,-9.1,1.3,2.7,5.9,7.1,11.4633,0.7,-3.2,-1,-6.3588,-0.5,1.87,0.6,0.03,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20123213,3213,2012,West,Sweet 16,1,2012 Michigan St.,4,2012 Louisville,44,57,-13,101,0,5.4,10.0022,0.055746369,3.064444703,-1.2,-0.663994407,-3.7549584,6.5,10.7085532,11.62636719,9.8,4.2,2.9,-3.4,-4.6,-2.8,-8.7,-1.7,10.6,5.7,20.0912,3.7,-5.5,-1.9,-9.9875,1.9,-0.24,0.69,14.07,-2.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20123214,3214,2012,West,Sweet 16,3,2012 Marquette,7,2012 Florida,58,68,-10,126,0,-1.6,-0.9544,-0.017864413,3.02760499,7,12.401996,9.007960816,-8.6,-12.84253661,-11.78377463,1.8,10.8,3.4,-0.9,-8.9,-1.9,2.4,7,4.1,-1.9,6.7195,3.1,-7,-6.9,-21.1567,-3.5,-1.15,0.46,2.64,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20124215,4215,2012,West,Elite Eight,4,2012 Louisville,7,2012 Florida,72,68,4,140,1,-3.1,-1.4752,-0.016676662,2.46701669,-0.1,5.186995999,1.801045016,-2.9,-4.519005593,-4.0950086,-1.4,6.3,5.2,1.7,-11.8,1.8,0.5,6.6,1.2,-4.5,-0.1569,-0.4,-10.4,-8.2,-25.5912,-5.1,-0.14,0.48,-7.01,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20123313,3313,2012,East,Sweet 16,1,2012 Syracuse,4,2012 Wisconsin,64,63,1,127,1,2.1,2.2094,0.006977308,5.992899123,-6,3.238108908,0.904351107,8.1,-1.48488107,0.347722321,10.1,1.9,8.5,-2.5,-5.7,-1.3,8.9,10.1,10.7,5.6,23.2259,0.8,-3.7,-5.5,-15.8383,-7.4,4.23,1.97,12.55,6.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20124315,4315,2012,East,Elite Eight,1,2012 Syracuse,2,2012 Ohio St.,70,77,-7,147,0,-2,-4.3931,-0.024592714,3.097513804,0.4,2.134934526,-1.559743667,-2.4,-7.22888107,-4.549953079,5.6,3.2,11.7,-6.5,-8.5,-7.2,3.6,7.8,6.7,2.3,23.1026,0.2,-10.9,-2,-20.1703,-3.1,2.69,0.96,10.47,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20123314,3314,2012,East,Sweet 16,6,2012 Cincinnati,2,2012 Ohio St.,66,81,-15,147,0,-10.3,-14.7593,-0.100105729,-4.724411306,-6.3,-4.633065474,-8.244964467,-4,-11.45223743,-7.02741366,1.7,0.8,11.2,-6.1,-6.4,-11.4,-1,4.3,0.8,2.1,15.9076,-4.8,-8.3,-0.9,-17.3692,-2.3,-3.08,-1.37,1.5,-2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20123413,3413,2012,Midwest,Sweet 16,1,2012 North Carolina,13,2012 Ohio,73,65,8,138,1,10.2,15.4898,0.170626925,7.902198591,9.1,11.79440603,8.744839271,1.1,4.351420421,7.33608472,2.8,-5.4,6.9,-10.3,-3.9,-14.6,-7.4,-1.1,1.4,3.7,18.6712,-3.4,-4.9,-1.4,-12.3052,-0.8,4.7,3.22,-3.64,5.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20124415,4415,2012,Midwest,Elite Eight,1,2012 North Carolina,2,2012 Kansas,67,80,-13,147,0,1,-0.6453,-0.004014256,0.133388347,5.9,4.936858513,2.338826006,-4.8,-5.978579579,-3.17529238,6.1,3.8,11.9,-4.5,-8.9,-19.1,-7.2,-1.1,9.6,-0.7,20.6977,-3.9,-10.6,-3.9,-18.6662,-2.3,2.9,1.02,4.59,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20123414,3414,2012,Midwest,Sweet 16,11,2012 NC St.,2,2012 Kansas,57,60,-3,117,0,-7.3,-13.7774,-0.120397132,-7.770300087,-0.5,-0.326141487,-2.063173394,-6.7,-14.75554932,-11.48054196,7,1.7,7.2,-1.9,-6.6,-8.7,-4.1,-1.2,10.1,0.8,16.2937,-1.3,-8.4,-2,-11.1581,1.5,-1.13,-0.46,-1.93,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20133113,3113,2013,Midwest,Sweet 16,1,2013 Louisville,12,2013 Oregon,77,69,8,146,1,12.2,16.2798,0.117818108,6.070687012,8.3,4.019652784,0.456577266,3.9,14.70420432,15.92975093,3.2,6.1,10.6,-3.6,-5.1,-5.3,-2.4,6.3,5.3,-1.2,18.2923,2.9,-6.7,-1.1,-17.0546,-6.2,-1.06,-0.43,-1.11,-2.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20134115,4115,2013,Midwest,Elite Eight,1,2013 Louisville,2,2013 Duke,85,63,22,148,1,3.4,4.4171,0.018472153,1.368438914,5.3,6.696206184,3.072945512,-1.9,0.587204323,1.695543628,3.8,7.4,5.5,-2.2,-10.4,-4,4.3,12,3.2,3.8,13.4953,-0.5,-8.4,-9.4,-29.1866,-8.4,-2.25,-0.38,7.39,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20133113,3113,2013,Midwest,Sweet 16,3,2013 Michigan St.,2,2013 Duke,61,71,-10,132,0,-3.7,-3.4847,-0.028403888,-0.912292886,-1.5,5.045206184,0.891639212,-2.2,-7.817946815,-5.75115179,5,5.3,2.6,-0.4,-9.4,-5.1,-1.1,4.1,4.1,5.1,10.1553,-0.6,-6.3,-10.4,-21.6211,-7,-1.55,0.38,4.96,-4.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20133213,3213,2013,West,Sweet 16,9,2013 Wichita St.,13,2013 La Salle,72,58,14,130,1,3.4,4.0877,0.033095965,1.859475429,2.1,7.13252647,3.085857663,1.3,-2.527109656,-0.696555561,1,7.2,5.1,-2.2,-5.5,5.9,-4.3,3.1,-0.5,3.8,9.282,-0.7,-5.1,-4.1,-13.6547,-2.5,3.98,0.66,12.76,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20134215,4215,2013,West,Elite Eight,9,2013 Wichita St.,2,2013 Ohio St.,70,66,4,136,1,-4.1,-7.7787,-0.072985902,-4.82122879,-4.1,-1.992136614,-4.169366905,0,-6.468109656,-4.237829461,5,7.4,10.4,-0.9,-4.8,3.2,-6.9,3.8,6.5,1.7,15.9487,-1,-6,-2.1,-14.9317,2,1.39,-1.07,9.86,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20133214,3214,2013,West,Sweet 16,6,2013 Arizona,2,2013 Ohio St.,70,73,-3,143,0,-1.4,-4.6377,-0.030001977,-2.573130642,0.7,2.304863386,1.013053395,-2.2,-7.800532325,-5.201643028,6.7,9,7.8,-1.2,-3.8,-2.1,-5,3.9,6.7,4.3,17.7577,5,-6,0.9,-13.8748,1.1,2.21,0.51,2.72,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20133313,3313,2013,South,Sweet 16,1,2013 Kansas,4,2013 Michigan,85,87,-2,172,0,0.7,0.4304,0.016917477,1.336657172,4.8,8.953242497,6.9997949,-4.1,-7.013501495,-4.125180955,5.5,16.8,4.7,1,-12.9,4.4,-3.7,4.4,5.8,3.5,12.0257,5.2,-14.5,-6.8,-26.299,-2,1.85,0.97,1.75,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20133314,3314,2013,South,Sweet 16,3,2013 Florida,15,2013 Florida Gulf Coast,62,50,12,112,1,17.9,28.63017,0.346104335,8.068764849,8.2,18.11317617,14.89670018,9.6,12.73328046,14.94878067,8.7,-3.8,1.3,-4.7,-8.7,-4.3,-4.6,1.5,7.9,6.5,18.6185,-1.7,-10.8,-3,-17.9032,-2.3,1.57,0.09,-4.36,-6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20133413,3413,2013,East,Sweet 16,1,2013 Indiana,4,2013 Syracuse,50,61,-11,111,0,5.2,7.359,0.036337713,2.605769758,5.8,13.76342239,11.19038281,-0.6,-6.505869574,-2.236431256,11.6,10.5,5.3,-4.3,-5.2,-7.6,-8.3,2.1,9.3,11.3,25.4114,6.7,-5.8,-2.8,-15.4208,2.9,0.46,-1.58,0.61,1.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20133414,3414,2013,East,Sweet 16,3,2013 Marquette,2,2013 Miami FL,71,61,10,132,1,-2.5,-3.6303,-0.022470925,-1.893042992,-3.2,3.811725463,2.217503028,0.6,-8.154689689,-4.638175738,5.1,12.6,9.9,2.6,-6.1,-3.7,2.4,3,9,-2.5,12.3683,7.3,-6.2,-4,-11.2456,0.7,-3.91,-0.93,9.82,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20134315,4315,2013,South,Elite Eight,4,2013 Michigan,3,2013 Florida,79,59,20,138,1,-5.1,-6.9924,-0.036384841,1.99008163,-2.7,4.830719543,3.517953229,-2.5,-13.8622425,-12.3345583,11.7,-1.5,3.9,-8.1,-7.9,-6.2,-4.4,1.2,12,7.4,29.9192,6.3,-8,-4.8,-16.8537,0,-0.77,0.15,-4.98,1.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20134415,4415,2013,East,Elite Eight,4,2013 Syracuse,3,2013 Marquette,55,39,16,94,1,3.5,3.9103,0.041500933,0.662734942,1.7,9.656689689,7.130804538,1.9,-5.275422387,-1.979751012,3,3.8,6.6,-0.8,-7.1,-5.9,-3.4,2.4,3.5,1.6,10.7506,-0.9,-9.9,-0.3,-14.2784,-4.5,2.54,1.94,-8.72,1.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20143113,3113,2014,South,Sweet 16,1,2014 Florida,4,2014 UCLA,79,68,11,147,1,5.4,5.5531,0.046061933,7.195157673,3.4,11.92179021,12.72593989,2,-5.024993711,-5.806738814,2.6,7,7.3,-2.7,-9.3,-6.4,-1.4,7,2.5,2.2,11.6242,-1,-9.9,-5.8,-23.9528,-6,-2.67,-1.27,-1.9,-7.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20144115,4115,2014,South,Elite Eight,1,2014 Florida,11,2014 Dayton,62,52,10,114,1,10.6,14.8268,0.16048575,11.06811143,1.1,16.92099454,16.50700949,9.5,-0.578993711,-0.550715914,3.3,0.2,7,-1.3,-7.5,-8.7,-6.1,3.8,2.8,2.5,9.64,-4.5,-7.8,-4.5,-19.2908,0.8,0.36,0.5,-6.5,-2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20143113,3113,2014,South,Sweet 16,11,2014 Dayton,10,2014 Stanford,82,72,10,154,1,1.2,-3.0121,-0.039399286,-0.456669858,1.5,11.06589961,10.93454805,-0.4,-14.13999454,-13.15716029,4.3,4.3,6.9,1.1,-2.5,-1.4,-0.9,2.3,4.9,2.3,9.034,-3.8,-1.8,-2.8,-7.033,0.3,-3.59,-1.62,17.35,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20143213,3213,2014,East,Sweet 16,1,2014 Virginia,4,2014 Michigan St.,59,61,-2,120,0,1,2.6399,0.017656999,1.283072992,-6.7,7.933841113,7.782429907,7.6,-3.815055574,-5.239759899,4.4,3.3,7.1,-1.5,-10.6,-1.2,-7.1,1.7,4.9,3.3,10.6717,-5.5,-10.3,-7.2,-22.2886,-2.4,0.62,1.27,-4.81,-5.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20143214,3214,2014,East,Sweet 16,3,2014 Iowa St.,7,2014 Connecticut,76,81,-5,157,0,0.2,1.8353,0.000507451,2.69527629,4.3,8.34940089,8.78313045,-4.3,-6.984048941,-8.362034212,9.9,1.7,-5.3,-5.1,-4.3,-7.5,-2.9,-1.4,13.2,2.2,18.0242,2.9,-2.6,-5.1,-7.239,-3.4,-6.35,-0.87,-6.38,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20144215,4215,2014,East,Elite Eight,4,2014 Michigan St.,7,2014 Connecticut,54,60,-6,114,0,2.7,4.6724,0.03361338,2.150139873,0,9.78840089,10.58277825,2.6,-5.438841113,-6.213336407,10.6,-2,0.1,-2.4,-5.2,0.5,-3.5,0.7,10.7,6.2,17.9522,2.8,-4,-5.5,-10.2137,-4.3,-2.31,-0.46,5.98,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20143313,3313,2014,West,Sweet 16,1,2014 Arizona,4,2014 San Diego St.,70,64,6,134,1,4.4,10.5728,0.075071029,3.41447876,-5.6,3.124575503,4.583199955,10,8.874534744,6.915287403,7.2,9.9,7.7,-5.1,-4.6,-10.4,-10.1,3.7,7.3,4.8,21.4545,-2.7,-4.9,-2.5,-18.1191,3.9,2.14,-0.74,-3.09,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20144315,4315,2014,West,Elite Eight,1,2014 Arizona,2,2014 Wisconsin,63,64,-1,127,0,1.9,6.5702,0.026966242,1.517275956,-2.1,11.94289314,11.41179045,4,-2.748465256,-6.527237297,4.1,15.8,9.5,0.4,-10.9,-9.6,-1.9,6.4,4.7,1.3,11.182,-6.3,-10.8,-5.9,-26.4291,-4.1,1.53,0.87,3.83,0.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20143314,3314,2014,West,Sweet 16,6,2014 Baylor,2,2014 Wisconsin,52,69,-17,121,0,-4.8,-5.9408,-0.078484306,-4.829320544,-2.2,15.43389314,14.55476375,-2.6,-21.47066659,-22.9177061,3.9,17.8,13.4,2.6,-4.5,-11.4,5,3.3,2,4.1,13.016,-4.5,-5.7,-0.6,-9.558,-6.9,2.24,0.71,9.24,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20143413,3413,2014,Midwest,Sweet 16,8,2014 Kentucky,4,2014 Louisville,74,69,5,143,1,-5.2,-9.4172,-0.069262538,-1.42905538,-0.5,3.251681198,2.493686395,-4.7,-13.89554285,-14.71056166,5.9,15.6,9.3,-7.1,-9,-2.6,-7.4,1.4,6.1,3.4,24.2221,0.5,-9,-5.4,-19.943,2.6,3.67,3.04,-10.3,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20144415,4415,2014,Midwest,Elite Eight,8,2014 Kentucky,2,2014 Michigan,75,72,3,147,1,-0.8,-1.6252,-0.0171549,-3.787010676,1.9,15.79384083,15.58323827,-2.7,-17.16254285,-18.44970806,0.1,26.2,13.3,0.8,-10.5,1.9,1,1.5,-0.4,0.4,9.287,-5.1,-9.1,-7.7,-18.392,-7.6,5.48,2.01,-1.4,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20143414,3414,2014,Midwest,Sweet 16,11,2014 Tennessee,2,2014 Michigan,71,73,-2,144,0,-1.2,-1.0319,0.005515915,-7.334203727,-1.9,14.77684083,15.88045387,0.7,-15.35005551,-16.11696106,-0.3,13.7,10.8,-0.1,-9.6,-2.8,-1.3,2.4,-1.2,0.9,8.664,-2.5,-9.2,-5.4,-20.0925,-6.7,0.96,0.74,-0.98,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20153113,3113,2015,Midwest,Sweet 16,1,2015 Kentucky,5,2015 West Virginia,78,39,39,117,1,12.4,18.6802,0.10307926,9.010267102,6.8,15.44911032,11.35406252,5.6,6.027504084,9.33212017,-0.8,-12.1,9.3,-11.8,-6.9,-8.8,-9.3,3.1,-0.1,-1.5,19.58,3.5,-6.8,-4.5,-22.7694,-1,5.87,2.79,-1.89,-5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20154115,4115,2015,Midwest,Elite Eight,1,2015 Kentucky,3,2015 Notre Dame,68,66,2,134,1,8.1,13.363,0.057428816,4.516254404,7.5,21.81896969,18.86869803,0.6,-5.343495916,-4.56358223,3.7,20.5,8.8,-1,-18.9,-5.5,3.5,7.4,4.1,2.1,14.503,2,-19.3,-11.8,-37.5994,-9,7.55,1.99,20.34,-0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20153113,3113,2015,Midwest,Sweet 16,3,2015 Notre Dame,7,2015 Wichita St.,81,70,11,151,1,2.1,2.4148,0.000853163,4.020501752,4.4,17.44933043,15.29206052,-2.3,-15.51096969,-13.92320303,13.4,0.3,1.1,-7.2,-2.6,-12.1,-3.2,2.2,15.9,4.8,30.3099,5.9,-1.5,-3,-10.536,1,1.09,1.1,-10.83,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20153213,3213,2015,West,Sweet 16,1,2015 Wisconsin,4,2015 North Carolina,79,72,7,151,1,3.9,9.7292,0.024763867,4.876392735,7.5,20.57318726,17.30597928,-3.6,-10.72883446,-9.793241428,9.3,-2,1.4,-5.4,-4.7,-13.6,-16.2,-1.5,9.4,5.9,22.341,7.6,-7.3,1.5,-16.7754,-2,2.99,1.34,-10.84,-10.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20154215,4215,2015,West,Elite Eight,1,2015 Wisconsin,2,2015 Arizona,85,78,7,163,1,2.1,1.2108,0.008964146,2.31548153,1.5,10.41723158,10.69607405,0.6,-11.03483446,-6.900190428,10.3,-0.7,9.6,-8.7,-6.9,-26,-10.4,0,13.1,2.9,33.081,7.1,-9.4,0,-19.1604,-1.8,1.68,1.3,-8.17,-7.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20153214,3214,2015,West,Sweet 16,6,2015 Xavier,2,2015 Arizona,60,68,-8,128,0,-10.1,-13.6626,-0.079227835,-7.675433325,-0.5,-1.114768422,-0.70514115,-9.6,-14.74086249,-11.48899517,8.7,1.8,9,-3.1,-3.4,-12.7,-7,2.5,11.4,2.1,21.919,3.3,-4.5,-1,-13.115,-2.8,-0.66,-0.58,0.89,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20153313,3313,2015,East,Sweet 16,8,2015 NC St.,4,2015 Louisville,65,75,-10,140,0,-4.4,-5.0616,-0.073740582,-4.627135616,-3.4,0.591455453,-2.162408599,-1.1,-7.219885071,-5.085868694,6.2,1.4,3.2,-5.6,-2.3,-4.7,-4.6,-2.4,4.1,6.8,18.2238,3.3,-5.3,2.8,-2.422,4.3,-1.73,0.81,2.1,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20153314,3314,2015,East,Sweet 16,3,2015 Oklahoma,7,2015 Michigan St.,58,62,-4,120,0,0.2,3.1788,0.012498195,1.27583778,1.2,6.579428313,1.959140599,-1,-1.928928809,-0.178749899,3.7,-5,4.9,0.7,-10.1,-3,-3.1,2.3,4.3,2,6.916,1.8,-9.2,-7.7,-19.5016,2.1,1.4,0.67,-9.44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20154315,4315,2015,East,Elite Eight,4,2015 Louisville,7,2015 Michigan St.,70,76,-6,146,0,1.1,-0.4968,0.003504613,2.687386423,-1.1,3.395428313,-0.171892001,2.2,-2.563455453,0.683023599,2.1,1.1,9.1,0.8,-10.4,2.8,-3.7,3.9,4.8,-1.9,5.568,-5.7,-8.3,-9.3,-20.9258,1.9,3.64,0.67,-1.69,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20153413,3413,2015,South,Sweet 16,1,2015 Duke,5,2015 Utah,63,57,6,120,1,6.2,2.4039,0.014782173,6.902285076,5.1,12.55847113,12.06718635,1,-11.10919777,-7.664293548,14.2,5.7,9.3,-1.5,-8.2,-17.9,-1.2,0.9,15.4,7,29.4152,1.8,-5.7,-8.2,-15.8721,-0.6,-0.56,-0.2,-11.9,3.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20154415,4415,2015,South,Elite Eight,1,2015 Duke,2,2015 Gonzaga,66,52,14,118,1,6,0.3835,0.014479248,2.684300082,11.5,16.72126201,16.91625148,-5.5,-16.59619777,-12.91729925,13.3,8.6,8.8,-0.8,-11,-14.2,-3.8,2.4,14.9,6.3,26.8679,3,-10,-8.8,-22.2291,0.7,-2.7,-0.7,-3.97,1.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
