game_id,id,year,region,round,high_bracket_seed,high_bracket_team,low_bracket_seed,low_bracket_team,high_bracket_score,low_bracket_score,point_diff,point_total,win,ovr_rating_bpi,ovr_rating_kenpom,ovr_rating_torvik,wab,off_rating_bpi,off_rating_kenpom,off_rating_torvik,def_rating_bpi,def_rating_kenpom,def_rating_torvik,efg%_off,ftr_off,reb%_off,to%_off,efg%_def,ftr_def,reb%_def,to%_def,2p%_off,3p%_off,eff_off,ft%_off,2p%_def,3p%_def,eff_def,ft%_def,height_eff,size,bench,adj_tempo,s_s,s_a,s_b,s_c,s_d,s_f,a_s,a_a,a_b,a_c,a_d,a_f,b_s,b_a,b_b,b_c,b_d,b_f,c_s,c_a,c_b,c_c,c_d,c_f,d_s,d_a,d_b,d_c,d_d,d_f,f_s,f_a,f_b,f_c,f_d,f_f
20185516,5516,2018,Final Four,Final Four,11,2018 Loyola Chicago,3,2018 Michigan,57,69,-12,126,0,-5.5,-8.0507,-0.122360183,-4.927451105,-3.9,3.467188848,0.580429587,-1.5,-11.94027815,-10.70871583,9.4,3,-2.3,-0.6,-7.1,-4.6,-0.1,6.1,9.5,5.7,12.2618,1.2,-8,-3.8,-17.2427,4.3,-3.04,-1.3,4.12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20185517,5517,2018,Final Four,Final Four,1,2018 Villanova,1,2018 Kansas,95,79,16,174,1,6.3,8.1703,0.025273678,2.400875888,10.3,25.02335889,22.8761904,-3.9,-16.73909097,-16.59336299,11.2,3.8,-2.9,-3.9,-8.9,-0.7,-2.4,1.9,11.6,7.1,21.391,5.1,-7.2,-7.5,-16.1237,5.2,-1.51,-0.37,5,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20185618,5618,2018,Final Four,Championship,3,2018 Michigan,1,2018 Villanova,62,79,-17,141,0,-7.7,-8.2182,-0.046311241,-3.699637097,-0.8,11.70609097,9.156684895,-7,-19.52018885,-19.19457599,5.2,4.8,-0.7,-4.6,-11.3,1.6,-4.4,4.8,5,3.6,11.2917,-9.6,-12.7,-5.5,-26.3738,-5.8,2.11,0.44,2.69,-4.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20195516,5516,2019,Final Four,Final Four,2,2019 Michigan St.,3,2019 Texas Tech,51,61,-10,112,0,1,4.6131,0.002592056,3.631858635,-1.9,5.377954935,4.145455326,2.9,-2.03523732,-3.314260009,13,-2.6,5.5,-4.3,-10,-5.8,-1.8,-3.3,13.5,8.3,27.0944,5.8,-11.6,-5,-13.0643,-4.9,0.09,0.46,4.7,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20195517,5517,2019,Final Four,Final Four,1,2019 Virginia,5,2019 Auburn,63,62,1,125,1,6.8,12.3235,0.050804958,4.97243293,6.3,19.66377668,18.32348457,0.5,-5.826449786,-6.726570281,3.9,-6.3,-2.9,-10.6,-10.7,-3.1,-6.8,0.3,1.8,5.3,17.9134,3.4,-5.8,-10.9,-23.6611,-6.5,1.08,0.64,-8.54,-7.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20195618,5618,2019,Final Four,Championship,3,2019 Texas Tech,1,2019 Virginia,77,85,-8,162,0,-4.4,-8.9076,-0.023475153,-4.084364445,-4.8,-1.050550214,-0.607740619,0.4,-7.219954935,-6.715333026,10.2,5.6,2.7,0.4,-12.9,7.3,-1.4,8.3,7.4,9.6,18.0791,7.7,-10.9,-10.8,-29.9384,-5.4,-1.36,-0.11,2.06,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20215516,5516,2021,Final Four,Final Four,1,2021 Gonzaga,11,2021 UCLA,93,90,3,183,1,9.9,20.7066,0.100424208,5.858387692,11.7,23.53206294,21.3526875,-1.8,-1.655174613,-2.652565337,10.3,8.7,6.2,-1.5,-4.5,-6.7,-7.4,3.6,14.6,1.4,20.264,-1,-3.8,-4.2,-16.5984,-1.8,0.95,0.82,-3.12,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20215618,5618,2021,Final Four,Championship,1,2021 Gonzaga,1,2021 Baylor,70,86,-16,156,0,0.6,7.1272,0.019249779,1.812633563,8.2,19.46469567,18.44209968,-7.6,-11.51717461,-11.75113774,11.9,5,-0.5,-8.5,-10,-1.1,-14.1,2.7,15.9,2.5,27.923,4,-7.3,-9.3,-27.7724,0.6,1.21,1.45,-4.3,5.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20215517,5517,2021,Final Four,Final Four,1,2021 Baylor,2,2021 Houston,78,59,19,137,1,2.4,0.6767,-0.003950535,2.643424076,5.5,12.27930273,11.49595487,-3.1,-12.27569567,-12.10391418,14.6,-15.4,9.5,-4,-2.2,1,-8.5,8.3,11.1,13.3,30.8741,4.5,-1.8,-1.5,-21.336,-5.7,0.04,-0.45,-0.97,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20225516,5516,2022,Final Four,Final Four,2,2022 Duke,8,2022 North Carolina,77,81,-4,158,0,3.5,7.6665,0.076556227,2.926929617,6.5,16.28169359,16.16481122,-3,-8.51004378,-6.874860419,5.8,7.1,11.1,0.8,-5.1,-10.7,-1.9,-0.4,7.5,1.9,16.178,-0.8,-3.8,-4.8,-11.1814,-10,0.46,0.1,3.38,-1.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20225517,5517,2022,Final Four,Final Four,2,2022 Villanova,1,2022 Kansas,65,81,-16,146,0,0,-1.3813,-0.016643449,-3.121186458,4,11.44975771,9.448155876,-4.1,-12.82429444,-12.64242011,5.1,2.7,2,-2.9,-6.6,-7.7,-5.4,1,2.4,5.8,15.654,11.6,-6.3,-4.5,-13.9252,2.1,-0.87,0.21,-1.97,-5.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20225618,5618,2022,Final Four,Championship,8,2022 North Carolina,1,2022 Kansas,69,72,-3,141,0,-4.3,-9.4461,-0.084869712,-6.151207917,1.1,6.556757712,5.133596076,-5.4,-16.30769359,-15.93960272,5.2,1.8,1.5,-1.9,-4.3,-11.3,-12.6,-3.7,2.8,6.1,12.225,6.5,-6.2,-0.6,-10.631,1.3,1.31,1.12,-4.99,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20235516,5516,2023,Final Four,Final Four,5,2023 San Diego St.,9,2023 Florida Atlantic,72,71,1,143,1,1.6,2.0251,0.044654452,0.935368929,0.1,7.811680605,5.825335417,1.5,-5.193293439,-1.273311519,4.2,7.6,7.2,-0.7,-7.5,-0.1,-4.6,2.9,4.6,2.4,12.3,-1.3,-4.4,-8,-17.8084,1.8,0.88,0.69,-1.57,-2.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20235618,5618,2023,Final Four,Championship,5,2023 San Diego St.,4,2023 Connecticut,59,76,-17,135,0,-6.3,-5.1137,-0.028945521,0.620181268,-4,5.623601599,3.129152188,-2.2,-10.35529344,-7.972760219,4.6,-4.4,5.5,-1.8,-6,-2,-13.4,0.7,3.6,4.4,11.6015,0,-3.5,-6.5,-19.0894,-1.8,-0.86,-1.58,7.92,-2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20235517,5517,2023,Final Four,Final Four,5,2023 Miami FL,4,2023 Connecticut,59,72,-13,131,0,-7.4,-10.4538,-0.105160374,-1.374225625,1.1,11.9276016,9.119289988,-8.4,-22.64938107,-20.26013913,9.5,-8.7,5.8,-3,-2.2,-7.3,-10.2,-0.8,9.1,6.8,19.4705,4,-1.6,-2.1,-10.184,-0.9,-1.7,-1.49,-4.85,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
